altitude,cadence,distance,grade_smooth,heartrate,lat,lng,moving,time,velocity_smooth,watts,id,temperature
0.6,75,11.8522,0,131,-11.637317,166.959444,TRUE,1427,36.504000000000005,149,10253260652,kald
0.6,75,11.8623,0,133,-11.637375,166.959516,TRUE,1428,36.504000000000005,144,10253260652,kald
0.6,74,11.872399999999999,0,135,-11.637435,166.959585,TRUE,1429,36.4536,146,10253260652,kald
0.6,74,11.8825,0,134,-11.637498,166.959651,TRUE,1430,36.3744,142,10253260652,kald
0.6,73,11.8925,0,132,-11.637564,166.959714,TRUE,1431,36.2808,146,10253260652,kald
0.6,73,11.9024,0,132,-11.637633,166.959772,TRUE,1432,36.1512,144,10253260652,kald
0.6,73,11.9123,0,131,-11.637705,166.959827,TRUE,1433,36.0144,145,10253260652,kald
0.6,73,11.9222,0,130,-11.637779,166.959878,TRUE,1434,35.856,148,10253260652,kald
0.6,75,11.932,0,129,-11.637853,166.959926,TRUE,1435,35.7048,141,10253260652,kald
0.6,75,11.941799999999999,0,128,-11.637929,166.959972,TRUE,1436,35.546400000000006,144,10253260652,kald
0.6,75,11.951600000000001,0,128,-11.638006,166.960017,TRUE,1437,35.409600000000005,145,10253260652,kald
0.6,75,11.9613,0,128,-11.638083,166.96006,TRUE,1438,35.2656,144,10253260652,kald
0.6,75,11.971,0,128,-11.63816,166.960101,TRUE,1439,35.107200000000006,141,10253260652,kald
0.6,74,11.9806,0,127,-11.638237,166.960141,TRUE,1440,34.9416,141,10253260652,kald
0.6,74,11.9901,0,128,-11.638315,166.960179,TRUE,1441,34.7616,144,10253260652,kald
0.6,73,11.999600000000001,0,129,-11.638393,166.960214,TRUE,1442,34.56,146,10253260652,kald
0.6,73,12.009,0,131,-11.638472,166.960247,TRUE,1443,34.3512,145,10253260652,kald
0.6,72,12.0184,0,131,-11.638552,166.960276,TRUE,1444,34.14960000000001,141,10253260652,kald
0.6,72,12.027700000000001,0,131,-11.638631,166.960305,TRUE,1445,33.948,147,10253260652,kald
0.6,72,12.037,0,132,-11.638711,166.960332,TRUE,1446,33.7464,145,10253260652,kald
0.6,71,12.0462,0,131,-11.63879,166.960359,TRUE,1447,33.5664,144,10253260652,kald
0.6,71,12.055399999999999,0,130,-11.638869,166.960385,TRUE,1448,33.408,144,10253260652,kald
0.6,71,12.0646,0.6,130,-11.638947,166.960411,TRUE,1449,33.2424,146,10253260652,kald
0.6,71,12.0736,0.6,131,-11.639025,166.960436,TRUE,1450,33.040800000000004,145,10253260652,kald
0.8,71,12.0825,1.1,131,-11.639102,166.96046,TRUE,1451,32.7816,144,10253260652,kald
0.8,71,12.091299999999999,1.1,131,-11.639179,166.960482,TRUE,1452,32.464800000000004,149,10253260652,kald
1,73,12.1,0,131,-11.639255,166.960502,TRUE,1453,32.119200000000006,144,10253260652,kald
1,73,12.108799999999999,0,132,-11.639331,166.960522,TRUE,1454,31.8024,133,10253260652,kald
0.8,73,12.1175,-1.1,132,-11.639408,166.96054,TRUE,1455,31.5936,138,10253260652,kald
0.8,71,12.126299999999999,-1.7,131,-11.639487,166.960557,TRUE,1456,31.543200000000002,144,10253260652,kald
0.6,71,12.135299999999999,-2.2,131,-11.639566,166.960576,TRUE,1457,31.7016,141,10253260652,kald
0.4,69,12.1443,-2.7,130,-11.639644,166.960593,TRUE,1458,31.824,144,10253260652,kald
0,69,12.153799999999999,-3.1,130,-11.639729,166.960609,TRUE,1459,32.421600000000005,152,10253260652,kald
-0.2,69,12.1637,-3.5,131,-11.639817,166.960626,TRUE,1460,33.2568,138,10253260652,kald
-0.6,71,12.174,-2.9,131,-11.639908,166.960644,TRUE,1461,34.2792,144,10253260652,kald
-1,71,12.1844,-3.3,131,-11.64,166.960664,TRUE,1462,35.3232,146,10253260652,kald
-1.2,69,12.1951,-3.3,132,-11.640095,166.960681,TRUE,1463,36.5976,141,10253260652,kald
-1.6,69,12.2059,-3.2,133,-11.640192,166.960698,TRUE,1464,37.540800000000004,140,10253260652,kald
-2,68,12.216899999999999,-3.6,135,-11.640289,166.960716,TRUE,1465,38.3256,140,10253260652,kald
-2.4,68,12.2281,-3.6,136,-11.640389,166.960734,TRUE,1466,38.9808,145,10253260652,kald
-2.8,68,12.2394,-3.1,136,-11.640489,166.960753,TRUE,1467,39.5928,151,10253260652,kald
-3.2,70,12.2508,-3,136,-11.640591,166.960772,TRUE,1468,40.1544,137,10253260652,kald
-3.4,70,12.2624,-3,136,-11.640694,166.960791,TRUE,1469,40.68000000000001,147,10253260652,kald
-3.8,70,12.2741,-3,137,-11.640798,166.960811,TRUE,1470,41.1912,144,10253260652,kald
-4.2,70,12.286,-3.4,138,-11.640903,166.96083,TRUE,1471,41.6592,128,10253260652,kald
-4.6,70,12.2979,-3.3,139,-11.641009,166.96085,TRUE,1472,42.098400000000005,145,10253260652,kald
-5,70,12.309899999999999,-2.9,138,-11.641116,166.96087,TRUE,1473,42.516000000000005,147,10253260652,kald
-5.4,70,12.322,-2.5,139,-11.641223,166.96089,TRUE,1474,42.9048,146,10253260652,kald
-5.6,71,12.334200000000001,-1.7,134,-11.641331,166.960914,TRUE,1475,43.236,146,10253260652,kald
-5.8,71,12.3463,-1.2,134,-11.641437,166.960939,TRUE,1476,43.416000000000004,144,10253260652,kald
-5.8,72,12.3582,-0.8,135,-11.641543,166.960963,TRUE,1477,43.4376,145,10253260652,kald
-6,72,12.37,-0.4,136,-11.641647,166.960988,TRUE,1478,43.2792,145,10253260652,kald
-6,72,12.3816,0,135,-11.641749,166.961012,TRUE,1479,42.919200000000004,142,10253260652,kald
-6,72,12.393,0.4,135,-11.64185,166.961036,TRUE,1480,42.379200000000004,145,10253260652,kald
-5.8,72,12.4043,0.5,136,-11.641947,166.961062,TRUE,1481,41.76,144,10253260652,kald
-5.8,71,12.4152,0.9,135,-11.642043,166.961092,TRUE,1482,41.068799999999996,147,10253260652,kald
-5.8,71,12.426,0.5,133,-11.642135,166.961125,TRUE,1483,40.3344,147,10253260652,kald
-5.6,71,12.4366,0.5,133,-11.642223,166.961162,TRUE,1484,39.6,144,10253260652,kald
-5.6,71,12.447,0.5,133,-11.642308,166.961204,TRUE,1485,38.8728,147,10253260652,kald
-5.6,71,12.4573,0,133,-11.642388,166.96125,TRUE,1486,38.16,145,10253260652,kald
-5.6,71,12.4673,0.5,132,-11.642464,166.961301,TRUE,1487,37.504799999999996,141,10253260652,kald
-5.6,71,12.4773,0.5,128,-11.642536,166.961355,TRUE,1488,36.9,144,10253260652,kald
-5.4,71,12.4871,0.5,126,-11.642602,166.961415,TRUE,1489,36.36,141,10253260652,kald
-5.4,71,12.4969,0.5,127,-11.642661,166.961481,TRUE,1490,35.892,145,10253260652,kald
-5.4,72,12.5066,0,128,-11.642715,166.961552,TRUE,1491,35.5392,144,10253260652,kald
-5.4,72,12.516399999999999,0,127,-11.642763,166.961626,TRUE,1492,35.3088,147,10253260652,kald
-5.4,72,12.5261,0,127,-11.642809,166.961703,TRUE,1493,35.1792,146,10253260652,kald
-5.4,72,12.5359,0,127,-11.642851,166.961781,TRUE,1494,35.1288,145,10253260652,kald
-5.4,72,12.5457,0,128,-11.642891,166.961861,TRUE,1495,35.114399999999996,144,10253260652,kald
-5.4,71,12.555399999999999,0,128,-11.642929,166.961941,TRUE,1496,35.107200000000006,141,10253260652,kald
-5.4,71,12.565100000000001,0,129,-11.642965,166.962022,TRUE,1497,35.064,147,10253260652,kald
-5.4,69,12.5747,0,130,-11.643001,166.962102,TRUE,1498,34.977599999999995,148,10253260652,kald
-5.4,69,12.5844,0,133,-11.643037,166.962183,TRUE,1499,34.884,146,10253260652,kald
-5.4,69,12.594,0,133,-11.643072,166.962263,TRUE,1500,34.776,146,10253260652,kald
-5.4,70,12.6035,0,135,-11.643107,166.962343,TRUE,1501,34.668000000000006,146,10253260652,kald
-5.4,70,12.613100000000001,0,137,-11.643143,166.962423,TRUE,1502,34.552800000000005,147,10253260652,kald
-5.4,73,12.6226,0,138,-11.643179,166.962501,TRUE,1503,34.4448,141,10253260652,kald
-5.4,73,12.632,0,137,-11.643217,166.962579,TRUE,1504,34.3224,146,10253260652,kald
-5.4,73,12.6415,0,135,-11.643257,166.962655,TRUE,1505,34.2072,146,10253260652,kald
-5.4,73,12.650799999999998,0,135,-11.6433,166.962729,TRUE,1506,34.0776,145,10253260652,kald
-5.4,73,12.660200000000001,0,132,-11.643348,166.9628,TRUE,1507,33.948,145,10253260652,kald
-5.4,73,12.6695,0,132,-11.643401,166.962866,TRUE,1508,33.818400000000004,146,10253260652,kald
-5.4,73,12.678799999999999,0,131,-11.643459,166.962927,TRUE,1509,33.696,147,10253260652,kald
-5.4,73,12.6881,0,130,-11.64352,166.962986,TRUE,1510,33.573600000000006,144,10253260652,kald
-5.4,73,12.697299999999998,0,130,-11.643583,166.963042,TRUE,1511,33.458400000000005,144,10253260652,kald
-5.4,74,12.7065,0,129,-11.643647,166.963095,TRUE,1512,33.3504,147,10253260652,kald
-5.4,74,12.7157,0,129,-11.643713,166.963146,TRUE,1513,33.2568,144,10253260652,kald
-5.4,74,12.7249,0,129,-11.643781,166.963194,TRUE,1514,33.1704,143,10253260652,kald
-5.4,74,12.734,0,127,-11.64385,166.96324,TRUE,1515,33.0912,145,10253260652,kald
-5.4,72,12.7432,0,128,-11.643921,166.963284,TRUE,1516,33.0336,144,10253260652,kald
-5.4,72,12.7523,0,127,-11.643993,166.963323,TRUE,1517,32.983200000000004,145,10253260652,kald
-5.4,72,12.7615,0,129,-11.644068,166.96336,TRUE,1518,32.9544,146,10253260652,kald
-5.4,71,12.770700000000001,0,129,-11.644145,166.963392,TRUE,1519,32.9904,147,10253260652,kald
-5.4,71,12.780100000000001,0,128,-11.644224,166.963422,TRUE,1520,33.1272,141,10253260652,kald
-5.4,72,12.7895,0,128,-11.644304,166.96345,TRUE,1521,33.300000000000004,141,10253260652,kald
-5.4,72,12.7988,0,129,-11.644385,166.963473,TRUE,1522,33.4224,145,10253260652,kald
-5.4,73,12.808,0,128,-11.644467,166.96349,TRUE,1523,33.5088,145,10253260652,kald
-5.4,73,12.8173,0,127,-11.64455,166.963501,TRUE,1524,33.501599999999996,145,10253260652,kald
-5.4,72,12.8264,0,127,-11.644632,166.963507,TRUE,1525,33.372,144,10253260652,kald
-5.4,72,12.835600000000001,0,126,-11.644715,166.963512,TRUE,1526,33.2208,144,10253260652,kald
-5.4,72,12.844899999999999,0,126,-11.644799,166.963511,TRUE,1527,33.2208,144,10253260652,kald
-5.4,72,12.854299999999999,0,125,-11.644884,166.963506,TRUE,1528,33.3072,149,10253260652,kald
-5.4,72,12.863700000000001,0,126,-11.644969,166.963495,TRUE,1529,33.4728,144,10253260652,kald
-5.4,75,12.8732,0,126,-11.645053,166.96348,TRUE,1530,33.696,141,10253260652,kald
-5.4,75,12.882700000000002,0,126,-11.645136,166.963459,TRUE,1531,33.912,146,10253260652,kald
-5.4,75,12.892100000000001,0,126,-11.645218,166.963433,TRUE,1532,34.0056,147,10253260652,kald
-5.4,75,12.9015,0,128,-11.645297,166.963402,TRUE,1533,34.0272,144,10253260652,kald
-5.4,75,12.9109,0,128,-11.645375,166.963367,TRUE,1534,33.9696,144,10253260652,kald
-5.4,72,12.920200000000001,0,126,-11.64545,166.963329,TRUE,1535,33.8616,145,10253260652,kald
-5.4,72,12.9295,0,125,-11.645523,166.963287,TRUE,1536,33.7248,145,10253260652,kald
-5.4,70,12.938799999999999,0,126,-11.645593999999999,166.963243,TRUE,1537,33.573600000000006,144,10253260652,kald
-5.4,70,12.947899999999999,0,129,-11.645663,166.963196,TRUE,1538,33.400800000000004,128,10253260652,kald
-5.4,70,12.9568,0,130,-11.645727,166.963148,TRUE,1539,32.997600000000006,124,10253260652,kald
-5.4,65,12.9658,0,133,-11.64579,166.963095,TRUE,1540,32.803200000000004,147,10253260652,kald
-5.4,65,12.9748,0,133,-11.645849,166.963039,TRUE,1541,32.616,146,10253260652,kald
-5.4,62,12.983799999999999,0,133,-11.645906,166.962979,TRUE,1542,32.443200000000004,143,10253260652,kald
-5.4,62,12.992799999999999,0,133,-11.645959,166.962918,TRUE,1543,32.284800000000004,149,10253260652,kald
-5.4,62,13.001700000000001,0,132,-11.646012,166.962856,TRUE,1544,32.3784,145,10253260652,kald
-5.4,66,13.0106,0,127,-11.646062,166.962792,TRUE,1545,32.2632,148,10253260652,kald
-5.4,66,13.0195,0,126,-11.646112,166.962728,TRUE,1546,32.1552,145,10253260652,kald
-5.4,68,13.0283,0,125,-11.646161,166.962664,TRUE,1547,32.0472,146,10253260652,kald
-5.4,68,13.0372,0,125,-11.646209,166.9626,TRUE,1548,31.946400000000004,146,10253260652,kald
-5.4,69,13.046,0,128,-11.646256,166.962535,TRUE,1549,31.8456,145,10253260652,kald
-5.4,69,13.0547,0,130,-11.646304,166.962471,TRUE,1550,31.759199999999996,146,10253260652,kald
-5.4,69,13.0635,0,132,-11.646351,166.962407,TRUE,1551,31.672800000000002,145,10253260652,kald
-5.4,73,13.0722,0,133,-11.646398,166.962343,TRUE,1552,31.5936,141,10253260652,kald
-5.4,73,13.0809,0,134,-11.646445,166.962279,TRUE,1553,31.521600000000003,141,10253260652,kald
-5.4,71,13.0896,0,136,-11.646491,166.962214,TRUE,1554,31.449600000000004,145,10253260652,kald
-5.4,71,13.0983,0,136,-11.646536,166.962149,TRUE,1555,31.377599999999997,145,10253260652,kald
-5.4,71,13.107,0,137,-11.646584,166.962086,TRUE,1556,31.312800000000003,141,10253260652,kald
-5.4,69,13.1156,0,141,-11.646633,166.962024,TRUE,1557,31.248,146,10253260652,kald
-5.4,69,13.1243,0,141,-11.646683,166.961964,TRUE,1558,31.1904,145,10253260652,kald
-5.4,69,13.1329,0,141,-11.646734,166.961904,TRUE,1559,31.147199999999998,145,10253260652,kald
-5.4,69,13.1416,0,137,-11.646787,166.961845,TRUE,1560,31.183200000000003,146,10253260652,kald
-5.4,69,13.1504,0,136,-11.646842,166.961788,TRUE,1561,31.2768,143,10253260652,kald
-5.4,69,13.1592,0,135,-11.6469,166.961732,TRUE,1562,31.4064,145,10253260652,kald
-5.4,69,13.1681,0,136,-11.646961,166.961679,TRUE,1563,31.5648,144,10253260652,kald
-5.4,68,13.177,0,134,-11.647024,166.961629,TRUE,1564,31.737600000000004,147,10253260652,kald
-5.4,68,13.185799999999999,0,133,-11.647091,166.961585,TRUE,1565,31.852800000000002,143,10253260652,kald
-5.4,67,13.194700000000001,0,133,-11.647162,166.961547,TRUE,1566,31.910400000000003,145,10253260652,kald
-5.4,67,13.2036,0,133,-11.647236,166.961514,TRUE,1567,31.953599999999998,146,10253260652,kald
-5.4,67,13.2125,0,133,-11.647312,166.961487,TRUE,1568,31.9896,146,10253260652,kald
-5.4,67,13.2214,0,133,-11.647389,166.961464,TRUE,1569,32.0184,146,10253260652,kald
-5.4,67,13.2304,0,132,-11.647468,166.961449,TRUE,1570,32.0472,146,10253260652,kald
-5.4,70,13.2393,0,133,-11.647548,166.961437,TRUE,1571,32.068799999999996,147,10253260652,kald
-5.4,70,13.2482,0,133,-11.647628,166.961431,TRUE,1572,32.083200000000005,147,10253260652,kald
-5.4,73,13.257100000000001,0,132,-11.647708,166.96143,TRUE,1573,32.068799999999996,143,10253260652,kald
-5.4,73,13.2659,0,132,-11.647788,166.961432,TRUE,1574,32.025600000000004,145,10253260652,kald
-5.4,73,13.274799999999999,0,131,-11.647868,166.961438,TRUE,1575,31.982400000000002,145,10253260652,kald
-5.4,73,13.2836,0,130,-11.647947,166.961447,TRUE,1576,31.9176,145,10253260652,kald
-5.4,73,13.292399999999999,0,131,-11.648026,166.961459,TRUE,1577,31.8456,144,10253260652,kald
-5.4,73,13.301200000000001,0,133,-11.648104,166.961472,TRUE,1578,31.7664,141,10253260652,kald
-5.4,73,13.309899999999999,0,136,-11.648182,166.961487,TRUE,1579,31.6944,145,10253260652,kald
-5.4,72,13.318700000000002,0,137,-11.64826,166.961503,TRUE,1580,31.607999999999997,144,10253260652,kald
-5.4,72,13.327399999999999,0,137,-11.648337,166.961519,TRUE,1581,31.528799999999997,144,10253260652,kald
-5.4,71,13.3361,0,140,-11.648413,166.961536,TRUE,1582,31.456799999999998,146,10253260652,kald
-5.4,71,13.3448,0,140,-11.64849,166.961553,TRUE,1583,31.377599999999997,141,10253260652,kald
-5.4,71,13.353399999999999,0,139,-11.648567,166.961569,TRUE,1584,31.3056,145,10253260652,kald
-5.4,71,13.3621,0,138,-11.648643,166.961585,TRUE,1585,31.240800000000004,145,10253260652,kald
-5.4,71,13.370700000000001,0,135,-11.64872,166.9616,TRUE,1586,31.1904,146,10253260652,kald
-5.4,71,13.379299999999999,0,135,-11.648797,166.961615,TRUE,1587,31.1328,146,10253260652,kald
-5.4,71,13.3879,0,131,-11.648873,166.961631,TRUE,1588,31.089599999999997,141,10253260652,kald
-5.4,71,13.3965,0,134,-11.648949,166.961648,TRUE,1589,31.046400000000002,146,10253260652,kald
-5.4,71,13.405100000000001,0,135,-11.649024,166.961667,TRUE,1590,31.0032,141,10253260652,kald
-5.4,71,13.4137,0,136,-11.649099,166.961687,TRUE,1591,30.952800000000003,145,10253260652,kald
-5.4,71,13.4223,0,138,-11.649174,166.961708,TRUE,1592,30.9168,141,10253260652,kald
-5.4,0,13.431,0,136,-11.649249,166.96173,TRUE,1593,30.9744,0,10253260652,kald
-5.4,0,13.4396,0,136,-11.649324,166.961753,TRUE,1594,31.010400000000004,0,10253260652,kald
-5.4,0,13.4481,0,136,-11.649397,166.961777,TRUE,1595,30.967200000000002,0,10253260652,kald
-5.4,0,13.4565,0,136,-11.649469,166.9618,TRUE,1596,30.816000000000003,0,10253260652,kald
-5.4,0,13.4647,0,131,-11.64954,166.961824,TRUE,1597,30.5568,0,10253260652,kald
-5.4,0,13.4728,0,129,-11.649609,166.961847,TRUE,1598,30.096,0,10253260652,kald
-5.4,0,13.4807,0,127,-11.649676,166.961871,TRUE,1599,29.556000000000004,0,10253260652,kald
-5.4,0,13.4884,0,127,-11.649743,166.961894,TRUE,1600,28.987199999999998,0,10253260652,kald
-5.4,0,13.496,0,127,-11.649807,166.961917,TRUE,1601,28.4112,0,10253260652,kald
-5.4,0,13.5034,0,130,-11.64987,166.961939,TRUE,1602,27.8424,0,10253260652,kald
-5.4,0,13.5106,0,132,-11.649933,166.96196,TRUE,1603,27.2664,0,10253260652,kald
-5.4,0,13.517700000000001,0,135,-11.649993,166.961981,TRUE,1604,26.6904,0,10253260652,kald
-5.4,0,13.524700000000001,0,137,-11.650052,166.962004,TRUE,1605,26.1144,0,10253260652,kald
-5.4,0,13.5315,0,136,-11.65011,166.962025,TRUE,1606,25.5888,0,10253260652,kald
-5.4,0,13.538200000000002,0,136,-11.650167,166.962046,TRUE,1607,25.0776,0,10253260652,kald
-5.4,0,13.544799999999999,0,137,-11.650223,166.962067,TRUE,1608,24.5952,0,10253260652,kald
-5.4,0,13.5513,0,137,-11.650278,166.962087,TRUE,1609,24.1344,0,10253260652,kald
-5.4,0,13.5576,0,136,-11.650332,166.962106,TRUE,1610,23.6952,0,10253260652,kald
-5.4,0,13.563799999999999,0,135,-11.650385,166.962125,TRUE,1611,23.248800000000003,0,10253260652,kald
-5.4,0,13.5699,0,133,-11.650437,166.962144,TRUE,1612,22.7952,0,10253260652,kald
-5.4,0,13.5758,0,132,-11.650488,166.962162,TRUE,1613,22.356,0,10253260652,kald
-5.4,0,13.581700000000001,0,132,-11.650538,166.962181,TRUE,1614,21.924,0,10253260652,kald
-5.4,0,13.5875,0,132,-11.650586,166.962199,TRUE,1615,21.506400000000003,0,10253260652,kald
-5.4,0,13.5931,0,132,-11.650634,166.962217,TRUE,1616,21.096,0,10253260652,kald
-5.4,0,13.598600000000001,0,132,-11.650681,166.962235,TRUE,1617,20.7,0,10253260652,kald
-5.4,0,13.604,0,125,-11.650727,166.962252,TRUE,1618,20.311200000000003,0,10253260652,kald
-5.4,0,13.609399999999999,0,122,-11.650772,166.962269,TRUE,1619,19.9368,0,10253260652,kald
-5.4,0,13.6144,0,122,-11.650815,166.962285,TRUE,1620,19.4328,0,10253260652,kald
-5.4,0,13.6196,0,123,-11.650859,166.962301,TRUE,1621,19.0728,0,10253260652,kald
-5.4,0,13.624600000000001,0,128,-11.650902,166.962317,TRUE,1622,18.7272,0,10253260652,kald
-5.4,0,13.6296,0,127,-11.650944,166.962333,TRUE,1623,18.3888,0,10253260652,kald
-5.4,0,13.6345,0,126,-11.650985,166.962349,TRUE,1624,18.0504,0,10253260652,kald
-5.4,0,13.6392,0,122,-11.651025,166.962364,TRUE,1625,17.856,0,10253260652,kald
-5.4,0,13.6439,0,120,-11.651066,166.962377,TRUE,1626,17.532,0,10253260652,kald
-5.4,0,13.6485,0,119,-11.651105,166.962393,TRUE,1627,17.2152,0,10253260652,kald
-5.4,0,13.6531,0,120,-11.651143,166.962407,TRUE,1628,16.9128,0,10253260652,kald
-5.4,0,13.6575,0,120,-11.651181,166.962421,TRUE,1629,16.6176,0,10253260652,kald
-5.4,0,13.6619,0,120,-11.651218,166.962435,TRUE,1630,16.3368,0,10253260652,kald
-5.4,0,13.6662,0,120,-11.651254,166.96245,TRUE,1631,16.056,0,10253260652,kald
-5.4,14,13.6705,0,118,-11.65129,166.962464,TRUE,1632,15.811200000000001,19,10253260652,kald
-5.4,44,13.6749,0,115,-11.651328,166.962478,TRUE,1633,15.7104,92,10253260652,kald
-5.4,57,13.6795,0,113,-11.651367,166.962493,TRUE,1634,15.840000000000002,136,10253260652,kald
-5.4,63,13.6844,0,115,-11.651407,166.962509,TRUE,1635,16.164,119,10253260652,kald
-5.4,54,13.6894,0,120,-11.65145,166.962526,TRUE,1636,16.689600000000002,117,10253260652,kald
-5.4,54,13.694600000000001,0,121,-11.651493,166.962543,TRUE,1637,17.352,119,10253260652,kald
-5.4,58,13.7,0,124,-11.651539,166.962561,TRUE,1638,18.036,122,10253260652,kald
-5.4,58,13.7055,0,124,-11.651585,166.962579,TRUE,1639,18.6696,138,10253260652,kald
-5.4,64,13.711200000000002,0,123,-11.651633,166.962596,TRUE,1640,19.2888,146,10253260652,kald
-5.4,64,13.717,0,119,-11.651683,166.962615,TRUE,1641,19.9008,146,10253260652,kald
-5.4,67,13.7231,0,116,-11.651734,166.962636,TRUE,1642,20.512800000000002,141,10253260652,kald
-5.4,67,13.729299999999999,0,115,-11.651786,166.962656,TRUE,1643,21.132,140,10253260652,kald
-5.4,67,13.735700000000001,0,118,-11.65184,166.962677,TRUE,1644,21.729599999999998,141,10253260652,kald
-5.4,69,13.7421,0,119,-11.651894,166.962698,TRUE,1645,22.2912,145,10253260652,kald
-5.4,69,13.748700000000001,0,121,-11.65195,166.96272,TRUE,1646,22.8024,144,10253260652,kald
-5.4,68,13.7554,0,123,-11.652006,166.962742,TRUE,1647,23.2776,146,10253260652,kald
-5.4,68,13.7622,0,123,-11.652064,166.962764,TRUE,1648,23.709600000000002,144,10253260652,kald
-5.4,68,13.7691,0,123,-11.652122,166.962786,TRUE,1649,24.112800000000004,149,10253260652,kald
-5.4,67,13.7761,0,123,-11.652181,166.962809,TRUE,1650,24.48,146,10253260652,kald
-5.4,67,13.7832,0,120,-11.652241,166.962832,TRUE,1651,24.840000000000003,149,10253260652,kald
-5.4,67,13.7904,0,120,-11.652302,166.962855,TRUE,1652,25.1784,148,10253260652,kald
-5.4,67,13.7977,0,120,-11.652363,166.962879,TRUE,1653,25.502399999999998,147,10253260652,kald
-5.4,70,13.805,0,122,-11.652425,166.962903,TRUE,1654,25.8048,137,10253260652,kald
-5.4,70,13.8124,0,122,-11.652488,166.962927,TRUE,1655,26.085600000000003,145,10253260652,kald
-5.4,70,13.819799999999999,0,123,-11.652551,166.962951,TRUE,1656,26.352,141,10253260652,kald
-5.4,72,13.8273,0,121,-11.652614,166.962975,TRUE,1657,26.582400000000003,137,10253260652,kald
-5.4,72,13.8348,0,120,-11.652678,166.962999,TRUE,1658,26.784000000000002,144,10253260652,kald
-5.4,70,13.8424,0,120,-11.652742,166.963022,TRUE,1659,26.9712,143,10253260652,kald
-5.4,70,13.850100000000001,0,120,-11.652807,166.963047,TRUE,1660,27.1656,148,10253260652,kald
-5.4,70,13.8578,0,120,-11.652872,166.963073,TRUE,1661,27.36,135,10253260652,kald
-5.4,66,13.8656,0,121,-11.652938,166.963098,TRUE,1662,27.5832,141,10253260652,kald
-5.4,66,13.8735,0,122,-11.653004,166.963124,TRUE,1663,27.8208,143,10253260652,kald
-5.4,66,13.8814,0,123,-11.65307,166.963152,TRUE,1664,28.0512,141,10253260652,kald
-5.4,62,13.889299999999999,0,125,-11.653137,166.963178,TRUE,1665,28.259999999999998,148,10253260652,kald
-5.4,62,13.8973,0,126,-11.653204,166.963205,TRUE,1666,28.4256,156,10253260652,kald
-5.4,61,13.905299999999999,0,129,-11.653271,166.963232,TRUE,1667,28.5696,151,10253260652,kald
-5.4,61,13.9133,0,131,-11.653339,166.96326,TRUE,1668,28.6848,137,10253260652,kald
-5.4,61,13.9214,0,131,-11.653406,166.963288,TRUE,1669,28.785600000000002,142,10253260652,kald
-5.4,60,13.9295,0,133,-11.653473,166.963316,TRUE,1670,28.8792,147,10253260652,kald
-5.4,60,13.9375,0,133,-11.653541,166.963344,TRUE,1671,28.9656,143,10253260652,kald
-5.4,62,13.9456,0,131,-11.653609,166.96337,TRUE,1672,29.037600000000005,135,10253260652,kald
-5.4,62,13.953700000000001,0,128,-11.653677,166.963399,TRUE,1673,29.095200000000002,151,10253260652,kald
-5.4,62,13.9619,0,126,-11.653745,166.963428,TRUE,1674,29.16,141,10253260652,kald
-5.4,65,13.9701,0,126,-11.653814,166.963455,TRUE,1675,29.2464,150,10253260652,kald
-5.4,65,13.978299999999999,0,126,-11.653884,166.96348,TRUE,1676,29.354400000000002,150,10253260652,kald
-5.4,65,13.986600000000001,0,129,-11.653955,166.963503,TRUE,1677,29.483999999999998,151,10253260652,kald
-5.4,66,13.9949,-0.6,128,-11.654027,166.963523,TRUE,1678,29.6208,141,10253260652,kald
-5.4,66,14.003200000000001,-0.6,127,-11.654101,166.96354,TRUE,1679,29.7576,146,10253260652,kald
-5.6,69,14.0116,-0.6,126,-11.654175,166.963552,TRUE,1680,29.880000000000003,142,10253260652,kald
-5.6,69,14.02,-1.2,127,-11.654251,166.963561,TRUE,1681,30.002399999999998,145,10253260652,kald
-5.6,69,14.0284,-0.6,127,-11.654327,166.963562,TRUE,1682,30.131999999999998,146,10253260652,kald
-5.8,69,14.037,-0.6,127,-11.654404,166.963555,TRUE,1683,30.297600000000003,144,10253260652,kald
-5.8,69,14.0456,-1.2,128,-11.654479,166.963534,TRUE,1684,30.4992,146,10253260652,kald
-5.8,69,14.0543,-0.6,127,-11.654547,166.963495,TRUE,1685,30.7512,144,10253260652,kald
-6,69,14.063,-0.6,126,-11.654605,166.963441,TRUE,1686,31.017599999999998,146,10253260652,kald
-6,70,14.0718,-0.6,125,-11.65465,166.963375,TRUE,1687,31.2624,146,10253260652,kald
-6,70,14.0807,-0.6,125,-11.654678,166.9633,TRUE,1688,31.456799999999998,147,10253260652,kald
-6,73,14.0895,0,125,-11.654693,166.96322,TRUE,1689,31.644,141,10253260652,kald
-6.2,73,14.0984,0,126,-11.654699,166.963139,TRUE,1690,31.7808,141,10253260652,kald
-6,73,14.107299999999999,0,126,-11.6547,166.963058,TRUE,1691,31.852800000000002,145,10253260652,kald
-6,74,14.116100000000001,1.1,126,-11.654701,166.962978,TRUE,1692,31.86,145,10253260652,kald
-6,74,14.124799999999999,1.2,126,-11.654701,166.962898,TRUE,1693,31.7664,148,10253260652,kald
-5.8,71,14.133299999999998,1.8,127,-11.654701,166.96282,TRUE,1694,31.528799999999997,145,10253260652,kald
