"","altitude","cadence","distance","grade_smooth","heartrate","lat","lng","moving","time","velocity_smooth","watts","id"
"2250",43.4,38,16.3355,3.8,130,-11.685124,166.933737,TRUE,2249,7.1784,96,10328480057
"2251",43.6,38,16.3375,4.7,131,-11.685137,166.933715,TRUE,2250,7.1496,95,10328480057
"2252",43.6,0,16.3392,3.9,131,-11.685151,166.933715,TRUE,2251,6.9696,0,10328480057
"2253",43.6,0,16.34,4.2,132,-11.685155,166.933705,TRUE,2252,6.0696,0,10328480057
"2254",43.6,0,16.3401,3.7,131,-11.685156,166.933705,FALSE,2253,4.7088,0,10328480057
"2255",43.6,0,16.3401,3.9,132,-11.685156,166.933705,FALSE,2255,1.8648,79,10328480057
"2256",43.6,16,16.3406,1.8,132,-11.68516,166.933705,TRUE,2256,1.0152,138,10328480057
"2257",43.6,19,16.3418,3.7,132,-11.685168,166.933705,TRUE,2257,1.2888,73,10328480057
"2258",43.8,20,16.3431,4,125,-11.685178,166.933694,TRUE,2258,2.1672,62,10328480057
"2259",43.8,12,16.3444,3.5,123,-11.685187,166.933694,TRUE,2259,2.5992,62,10328480057
"2260",43.8,12,16.3458,3.7,122,-11.685196,166.933672,TRUE,2260,4.0896,64,10328480057
"2261",43.8,12,16.3471,3.6,120,-11.685206,166.933672,TRUE,2261,4.6728,67,10328480057
"2262",43.8,26,16.3486,1.8,120,-11.685217,166.933662,TRUE,2262,4.8816,71,10328480057
"2263",44,26,16.35,3.9,122,-11.685227,166.933662,TRUE,2263,4.9968,66,10328480057
"2264",44,26,16.3515,3.9,122,-11.685237,166.93364,TRUE,2264,5.112,65,10328480057
"2265",44,40,16.353,3.9,125,-11.685249,166.93364,TRUE,2265,5.2128,63,10328480057
"2266",44,40,16.3545,1.9,128,-11.685258,166.93363,TRUE,2266,5.2776,61,10328480057
"2267",44.2,40,16.356,3.9,129,-11.685269,166.933608,TRUE,2267,5.3208,60,10328480057
"2268",44.2,40,16.3574,3.9,129,-11.68528,166.933608,TRUE,2268,5.328,61,10328480057
"2269",44.2,47,16.3589,3.9,129,-11.685289,166.933597,TRUE,2269,5.3208,61,10328480057
"2270",44.2,47,16.3603,1.9,128,-11.6853,166.933597,TRUE,2270,5.2776,61,10328480057
"2271",44.4,47,16.3618,3.8,127,-11.68531,166.933587,TRUE,2271,5.2632,61,10328480057
"2272",44.4,52,16.3633,3.8,127,-11.685323,166.933587,TRUE,2272,5.2632,64,10328480057
"2273",44.4,52,16.3648,3.8,127,-11.685333,166.933565,TRUE,2273,5.2848,66,10328480057
"2274",44.4,52,16.3663,1.9,131,-11.685345,166.933565,TRUE,2274,5.3352,61,10328480057
"2275",44.6,56,16.3678,1.9,132,-11.685357,166.933554,TRUE,2275,5.4,59,10328480057
"2276",44.6,56,16.3694,3.7,133,-11.685369,166.933554,TRUE,2276,5.4792,60,10328480057
"2277",44.6,56,16.3709,3.7,133,-11.685382,166.933554,TRUE,2277,5.5008,59,10328480057
"2278",44.6,58,16.3724,1.8,131,-11.685395,166.933533,TRUE,2278,5.5296,57,10328480057
"2279",44.6,58,16.374,1.8,129,-11.685408,166.933533,TRUE,2279,5.5368,57,10328480057
"2280",44.8,58,16.3755,1.8,128,-11.685422,166.933522,TRUE,2280,5.5512,57,10328480057
"2281",44.8,58,16.3771,1.8,127,-11.685435,166.933522,TRUE,2281,5.58,57,10328480057
"2282",44.8,57,16.3787,1.8,127,-11.685449,166.933522,TRUE,2282,5.6376,58,10328480057
"2283",44.8,57,16.3804,1.8,127,-11.685463,166.933522,TRUE,2283,5.7024,58,10328480057
"2284",44.8,57,16.382,1.9,128,-11.685478,166.933511,TRUE,2284,5.8032,7,10328480057
"2285",44.8,57,16.3836,1.9,126,-11.685492,166.933511,TRUE,2285,5.7888,42,10328480057
"2286",44.8,57,16.385,1.9,125,-11.685504,166.933511,TRUE,2286,5.6952,22,10328480057
"2287",45,57,16.3865,1.8,121,-11.685517,166.933511,TRUE,2287,5.5584,35,10328480057
"2288",45,57,16.3878,1.7,120,-11.685529,166.933511,TRUE,2288,5.3784,57,10328480057
"2289",45,57,16.3894,2,120,-11.685544,166.933511,TRUE,2289,5.292,57,10328480057
"2290",45,57,16.3911,0,119,-11.685559,166.933511,TRUE,2290,5.4288,62,10328480057
"2291",45,57,16.393,0,120,-11.685576,166.933511,TRUE,2291,5.7312,61,10328480057
"2292",45,57,16.3951,0,120,-11.685593,166.933511,TRUE,2292,6.1848,61,10328480057
"2293",45,59,16.3973,0,121,-11.685614,166.933522,TRUE,2293,6.7824,61,10328480057
"2294",45,59,16.3996,0,121,-11.685634,166.933522,TRUE,2294,7.3224,58,10328480057
"2295",45,59,16.402,-1.7,121,-11.685655,166.933522,TRUE,2295,7.8192,35,10328480057
"2296",45,58,16.4045,-1.6,120,-11.685675,166.933533,TRUE,2296,8.2512,8,10328480057
"2297",45,58,16.4069,-2,120,-11.685695,166.933554,TRUE,2297,8.5176,61,10328480057
"2298",44.8,58,16.4094,-1.9,118,-11.685715,166.933554,TRUE,2298,8.7264,80,10328480057
"2299",44.8,52,16.4121,-1.8,117,-11.685738,166.933565,TRUE,2299,9.0288,64,10328480057
"2300",44.8,52,16.415,0,116,-11.685761,166.933587,TRUE,2300,9.3888,70,10328480057
"2301",44.8,52,16.4182,0,116,-11.685785,166.933597,TRUE,2301,9.8712,66,10328480057
"2302",44.8,53,16.4214,0,116,-11.685812,166.933608,TRUE,2302,10.4832,66,10328480057
"2303",44.8,53,16.4248,0,116,-11.685839,166.933608,TRUE,2303,11.124,63,10328480057
"2304",44.8,53,16.4283,0,117,-11.685867,166.93363,TRUE,2304,11.6928,63,10328480057
"2305",44.8,53,16.4319,0,117,-11.685898,166.93364,TRUE,2305,12.1464,63,10328480057
"2306",44.8,59,16.4355,0,117,-11.68593,166.933662,TRUE,2306,12.4632,63,10328480057
"2307",44.8,59,16.439,1.5,117,-11.685961,166.933662,TRUE,2307,12.636,62,10328480057
"2308",44.8,59,16.4424,1.5,116,-11.685993,166.933662,TRUE,2308,12.6432,64,10328480057
"2309",45,59,16.4456,1.6,116,-11.686021,166.93364,TRUE,2309,12.4056,63,10328480057
"2310",45,59,16.4487,3.4,115,-11.686049,166.93364,TRUE,2310,12.0816,64,10328480057
"2311",45,59,16.4516,1.8,114,-11.686075,166.93364,TRUE,2311,11.5848,62,10328480057
"2312",45.2,61,16.4543,1.9,114,-11.686098,166.93363,TRUE,2312,10.9872,62,10328480057
"2313",45.2,61,16.4568,3.3,114,-11.68612,166.93363,TRUE,2313,10.404,60,10328480057
"2314",45.2,61,16.4592,1.8,115,-11.686141,166.93363,TRUE,2314,9.8208,63,10328480057
"2315",45.4,61,16.4614,3.8,116,-11.686159,166.933608,TRUE,2315,9.1944,60,10328480057
"2316",45.4,61,16.4636,4,117,-11.686178,166.933608,TRUE,2316,8.64,60,10328480057
"2317",45.4,61,16.4656,2.1,117,-11.686194,166.933597,TRUE,2317,8.1504,61,10328480057
"2318",45.6,61,16.4674,1.8,117,-11.68621,166.933597,TRUE,2318,7.632,60,10328480057
"2319",45.6,59,16.4693,3.7,116,-11.686226,166.933597,TRUE,2319,7.2288,60,10328480057
"2320",45.6,59,16.4709,3.9,117,-11.686241,166.933587,TRUE,2320,6.84,61,10328480057
"2321",45.6,59,16.4727,1.9,116,-11.686256,166.933587,TRUE,2321,6.5376,60,10328480057
"2322",45.8,58,16.4742,2.2,114,-11.686269,166.933587,TRUE,2322,6.2424,61,10328480057
"2323",45.8,58,16.4758,3.9,115,-11.686283,166.933565,TRUE,2323,6.0408,33,10328480057
"2324",45.8,18,16.4772,4.1,116,-11.686293,166.933565,TRUE,2324,5.688,20,10328480057
"2325",45.8,0,16.4781,3.6,117,-11.686303,166.933565,TRUE,2325,5.1264,8,10328480057
"2326",45.8,0,16.4785,3.7,112,-11.686307,166.933565,TRUE,2326,4.2408,5,10328480057
"2327",45.8,5,16.4788,1.9,112,-11.686308,166.933565,TRUE,2327,3.312,31,10328480057
"2328",46,16,16.4796,3.8,112,-11.686315,166.933554,TRUE,2328,2.7288,68,10328480057
"2329",46,19,16.4808,3.8,107,-11.686326,166.933554,TRUE,2329,2.5992,65,10328480057
"2330",46,37,16.4821,3.6,109,-11.686336,166.933554,TRUE,2330,2.88,61,10328480057
"2331",46,37,16.4834,3.9,112,-11.686348,166.933554,TRUE,2331,3.5064,63,10328480057
"2332",46,37,16.4848,1.8,113,-11.686359,166.933554,TRUE,2332,4.3056,61,10328480057
"2333",46.2,32,16.4862,3.5,115,-11.686373,166.933533,TRUE,2333,4.752,58,10328480057
"2334",46.2,32,16.4877,3.9,116,-11.686385,166.933533,TRUE,2334,4.9536,62,10328480057
"2335",46.2,32,16.4891,3.8,116,-11.686398,166.933533,TRUE,2335,5.0904,63,10328480057
"2336",46.2,47,16.4906,1.9,117,-11.686411,166.933533,TRUE,2336,5.1984,66,10328480057
"2337",46.4,47,16.4922,3.6,117,-11.686425,166.933522,TRUE,2337,5.2848,70,10328480057
"2338",46.4,47,16.4937,3.3,117,-11.686438,166.933522,TRUE,2338,5.4144,72,10328480057
"2339",46.4,51,16.4953,3.8,116,-11.686453,166.933522,TRUE,2339,5.5368,72,10328480057
"2340",46.4,51,16.497,1.7,116,-11.686468,166.933522,TRUE,2340,5.6808,92,10328480057
"2341",46.6,51,16.4988,3.3,116,-11.686485,166.933522,TRUE,2341,5.9112,263,10328480057
"2342",46.6,48,16.5013,3.9,116,-11.686507,166.933522,TRUE,2342,6.5592,198,10328480057
"2343",46.6,48,16.5041,1.6,118,-11.686532,166.933522,TRUE,2343,7.4952,202,10328480057
"2344",46.8,52,16.5074,2.9,118,-11.68656,166.933522,TRUE,2344,8.6616,404,10328480057
"2345",46.8,52,16.5112,4,120,-11.686597,166.933533,TRUE,2345,10.224,194,10328480057
"2346",47,52,16.5152,2.5,123,-11.686631,166.933533,TRUE,2346,11.7792,172,10328480057
"2347",47.2,52,16.5192,3.8,125,-11.686666,166.933533,TRUE,2347,12.924,170,10328480057
"2348",47.2,52,16.5232,2.5,125,-11.686703,166.933554,TRUE,2348,13.7232,175,10328480057
"2349",47.4,68,16.5272,2.5,126,-11.686739,166.933554,TRUE,2349,14.292,190,10328480057
"2350",47.4,68,16.5313,2.4,127,-11.686775,166.933565,TRUE,2350,14.4936,186,10328480057
"2351",47.6,76,16.5355,2.4,127,-11.686811,166.933565,TRUE,2351,14.6304,183,10328480057
"2352",47.6,76,16.5397,3.5,127,-11.686849,166.933587,TRUE,2352,14.7456,190,10328480057
"2353",47.8,81,16.544,2.4,128,-11.686886,166.933587,TRUE,2353,14.9832,189,10328480057
"2354",48,81,16.5483,3.5,129,-11.686924,166.933597,TRUE,2354,15.1488,189,10328480057
"2355",48,85,16.5525,3.5,130,-11.68696,166.933608,TRUE,2355,15.2424,198,10328480057
"2356",48.2,88,16.5568,2.3,132,-11.686996,166.93363,TRUE,2356,15.3,200,10328480057
"2357",48.4,88,16.5611,3.5,133,-11.687031,166.93364,TRUE,2357,15.4224,201,10328480057
"2358",48.4,87,16.5655,3.5,133,-11.687066,166.933662,TRUE,2358,15.4728,191,10328480057
"2359",48.6,87,16.5698,3.5,133,-11.687098,166.933672,TRUE,2359,15.48,201,10328480057
"2360",48.8,87,16.5741,3.5,134,-11.687129,166.933705,TRUE,2360,15.5304,190,10328480057
"2361",49,87,16.5784,3.5,134,-11.687156,166.933737,TRUE,2361,15.588,191,10328480057
"2362",49,87,16.5826,3.5,135,-11.687175,166.933769,TRUE,2362,15.4872,189,10328480057
"2363",49.2,87,16.5869,3.5,135,-11.687188,166.933812,TRUE,2363,15.4008,189,10328480057
"2364",49.4,87,16.5911,3.5,135,-11.687197,166.933844,TRUE,2364,15.3576,190,10328480057
"2365",49.6,87,16.5953,3.6,135,-11.6872,166.933887,TRUE,2365,15.3,190,10328480057
"2366",49.6,89,16.5996,3.5,135,-11.687201,166.933919,TRUE,2366,15.2424,207,10328480057
"2367",49.8,89,16.6038,3.5,135,-11.687199,166.933962,TRUE,2367,15.2352,202,10328480057
"2368",50,89,16.608,3.6,135,-11.687195,166.933994,TRUE,2368,15.228,197,10328480057
"2369",50.2,89,16.6123,3.5,136,-11.687191,166.934037,TRUE,2369,15.2568,201,10328480057
"2370",50.2,88,16.6165,3.5,136,-11.687185,166.934069,TRUE,2370,15.2064,201,10328480057
"2371",50.4,88,16.6207,2.4,136,-11.68718,166.934112,TRUE,2371,15.2064,201,10328480057
"2372",50.6,88,16.625,3.5,137,-11.687175,166.934144,TRUE,2372,15.264,188,10328480057
"2373",50.6,89,16.6292,3.5,139,-11.687168,166.934198,TRUE,2373,15.2496,190,10328480057
"2374",50.8,89,16.6335,3.6,139,-11.687165,166.93422,TRUE,2374,15.2568,189,10328480057
"2375",51,88,16.6377,4.8,141,-11.687167,166.934273,TRUE,2375,15.2712,186,10328480057
"2376",51.2,88,16.6418,4.9,141,-11.687175,166.934295,TRUE,2376,15.1776,189,10328480057
"2377",51.4,88,16.6458,3.8,142,-11.687191,166.934327,TRUE,2377,14.9832,191,10328480057
"2378",51.6,88,16.6497,3.8,142,-11.687211,166.934359,TRUE,2378,14.7312,202,10328480057
"2379",51.6,88,16.6536,3.8,142,-11.687235,166.934391,TRUE,2379,14.4864,198,10328480057
"2380",51.8,88,16.6576,2.5,142,-11.687262,166.934423,TRUE,2380,14.328,186,10328480057
"2381",52,88,16.6616,3.7,142,-11.68729,166.934434,TRUE,2381,14.2704,203,10328480057
"2382",52,88,16.6657,3.7,142,-11.687321,166.934466,TRUE,2382,14.3136,201,10328480057
"2383",52.2,89,16.6697,2.4,142,-11.687353,166.934488,TRUE,2383,14.4432,198,10328480057
"2384",52.4,89,16.6739,3.6,143,-11.687388,166.934499,TRUE,2384,14.6376,192,10328480057
"2385",52.4,90,16.678,3.6,143,-11.687423,166.934499,TRUE,2385,14.724,186,10328480057
"2386",52.6,91,16.6822,3.6,144,-11.687459,166.934509,TRUE,2386,14.8176,191,10328480057
"2387",52.8,91,16.6863,4.9,144,-11.687496,166.934509,TRUE,2387,14.8464,190,10328480057
"2388",53,90,16.6904,5,146,-11.687534,166.934509,TRUE,2388,14.8824,201,10328480057
"2389",53.2,90,16.6943,5.1,146,-11.687568,166.934509,TRUE,2389,14.6808,190,10328480057
"2390",53.4,90,16.6982,3.9,146,-11.687598,166.934499,TRUE,2390,14.5152,200,10328480057
"2391",53.6,90,16.7019,3.9,146,-11.687627,166.934466,TRUE,2391,14.2128,198,10328480057
"2392",53.6,92,16.7058,3.9,146,-11.687656,166.934456,TRUE,2392,14.0328,191,10328480057
"2393",53.8,92,16.7097,3.9,147,-11.687683,166.934434,TRUE,2393,13.9032,186,10328480057
"2394",54,91,16.7136,3.8,147,-11.687711,166.934402,TRUE,2394,13.9104,200,10328480057
"2395",54.2,90,16.7175,3.8,147,-11.687739,166.934391,TRUE,2395,13.9176,205,10328480057
"2396",54.2,90,16.7214,3.8,147,-11.687769,166.934359,TRUE,2396,14.0328,190,10328480057
"2397",54.4,90,16.7254,2.5,147,-11.6878,166.934348,TRUE,2397,14.1264,193,10328480057
"2398",54.6,90,16.7294,3.7,147,-11.687834,166.934348,TRUE,2398,14.2056,189,10328480057
"2399",54.6,91,16.7335,3.7,147,-11.687871,166.934327,TRUE,2399,14.2992,191,10328480057
"2400",54.8,91,16.7375,2.5,147,-11.687905,166.934348,TRUE,2400,14.3784,203,10328480057
"2401",55,90,16.7416,3.7,147,-11.68794,166.934348,TRUE,2401,14.508,199,10328480057
"2402",55,90,16.7457,2.4,148,-11.687975,166.934359,TRUE,2402,14.616,199,10328480057
"2403",55.2,89,16.7499,2.4,148,-11.688007,166.934391,TRUE,2403,14.7096,202,10328480057
"2404",55.2,89,16.7541,2.3,148,-11.68804,166.934402,TRUE,2404,14.8392,202,10328480057
"2405",55.4,89,16.7584,2.3,148,-11.68807,166.934434,TRUE,2405,15.0912,190,10328480057
"2406",55.4,89,16.7629,2.2,148,-11.688101,166.934456,TRUE,2406,15.3288,190,10328480057
"2407",55.6,88,16.7673,2.2,148,-11.688131,166.934488,TRUE,2407,15.5808,199,10328480057
"2408",55.6,88,16.7719,2.2,148,-11.688159,166.934509,TRUE,2408,15.8688,195,10328480057
"2409",55.8,88,16.7766,2.1,148,-11.688188,166.934541,TRUE,2409,16.2216,191,10328480057
"2410",55.8,91,16.7813,2.1,148,-11.688214,166.934574,TRUE,2410,16.4952,187,10328480057
"2411",56,91,16.7861,2.1,149,-11.688239,166.934617,TRUE,2411,16.7184,197,10328480057
"2412",56,91,16.7909,2.1,149,-11.688264,166.934649,TRUE,2412,16.992,195,10328480057
"2413",56.2,91,16.7958,2,149,-11.688285,166.934692,TRUE,2413,17.208,199,10328480057
"2414",56.2,90,16.8008,2,150,-11.688304,166.934724,TRUE,2414,17.4096,200,10328480057
"2415",56.4,90,16.8058,1,149,-11.688317,166.934777,TRUE,2415,17.6112,190,10328480057
"2416",56.4,90,16.8109,2,149,-11.688325,166.93482,TRUE,2416,17.856,201,10328480057
"2417",56.4,90,16.816,1,149,-11.688327,166.934863,TRUE,2417,18.0648,190,10328480057
"2418",56.6,91,16.8212,0.9,149,-11.688324,166.934906,TRUE,2418,18.2592,192,10328480057
"2419",56.6,91,16.8265,1.9,149,-11.688319,166.934971,TRUE,2419,18.4896,201,10328480057
"2420",56.6,91,16.832,0.9,149,-11.688308,166.935014,TRUE,2420,18.828,197,10328480057
"2421",56.8,91,16.8374,0.9,149,-11.688297,166.935067,TRUE,2421,19.0944,193,10328480057
"2422",56.8,91,16.843,1.8,150,-11.688282,166.93511,TRUE,2422,19.4256,189,10328480057
"2423",56.8,90,16.8486,0.9,150,-11.688268,166.935153,TRUE,2423,19.7424,191,10328480057
"2424",57,90,16.8542,1.8,149,-11.688254,166.935217,TRUE,2424,19.9728,198,10328480057
"2425",57,90,16.8598,2.7,150,-11.688241,166.93526,TRUE,2425,20.0808,196,10328480057
"2426",57.2,90,16.8655,2.7,150,-11.688229,166.935303,TRUE,2426,20.2248,199,10328480057
"2427",57.4,90,16.871,2.7,151,-11.688221,166.935357,TRUE,2427,20.1456,192,10328480057
"2428",57.6,91,16.8764,2.8,151,-11.688211,166.93541,TRUE,2428,20.0448,197,10328480057
"2429",57.6,91,16.8817,2.9,152,-11.688203,166.935464,TRUE,2429,19.8,191,10328480057
"2430",57.8,91,16.8869,2.9,152,-11.688191,166.935507,TRUE,2430,19.4904,191,10328480057
"2431",58,91,16.8919,4,152,-11.688176,166.93555,TRUE,2431,19.0512,199,10328480057
"2432",58.2,91,16.897,3,153,-11.688155,166.935582,TRUE,2432,18.72,189,10328480057
"2433",58.4,91,16.9019,3,153,-11.688128,166.935625,TRUE,2433,18.3168,192,10328480057
"2434",58.4,91,16.9068,3.1,153,-11.688096,166.935657,TRUE,2434,18.072,188,10328480057
"2435",58.6,91,16.9117,2,153,-11.688058,166.935668,TRUE,2435,17.8128,192,10328480057
"2436",58.8,90,16.9166,3,153,-11.688017,166.935689,TRUE,2436,17.7336,199,10328480057
"2437",58.8,90,16.9216,2,153,-11.687975,166.9357,TRUE,2437,17.6832,203,10328480057
"2438",59,89,16.9265,2,153,-11.687932,166.935722,TRUE,2438,17.748,199,10328480057
"2439",59,89,16.9316,3,153,-11.687888,166.935732,TRUE,2439,17.7984,195,10328480057
"2440",59.2,90,16.9367,2,154,-11.687844,166.935754,TRUE,2440,18.0072,201,10328480057
"2441",59.4,90,16.9418,2.9,154,-11.687798,166.935765,TRUE,2441,18.1296,189,10328480057
"2442",59.4,90,16.9469,2.9,154,-11.687755,166.935775,TRUE,2442,18.2664,189,10328480057
"2443",59.6,90,16.9521,2,154,-11.687715,166.935797,TRUE,2443,18.4032,199,10328480057
"2444",59.8,90,16.9572,2.9,155,-11.687682,166.935829,TRUE,2444,18.4608,191,10328480057
"2445",59.8,90,16.9622,2,155,-11.687659,166.935872,TRUE,2445,18.4032,192,10328480057
"2446",60,90,16.9673,2,155,-11.687644,166.935915,TRUE,2446,18.396,193,10328480057
"2447",60,91,16.9723,2,156,-11.687633,166.935958,TRUE,2447,18.2952,190,10328480057
"2448",60.2,91,16.9774,2,157,-11.687625,166.936011,TRUE,2448,18.2376,199,10328480057
"2449",60.2,92,16.9825,1.9,157,-11.687614,166.936054,TRUE,2449,18.2376,199,10328480057
"2450",60.4,92,16.9877,1.9,157,-11.687604,166.936097,TRUE,2450,18.3096,198,10328480057
"2451",60.4,92,16.9929,2.9,158,-11.68759,166.936151,TRUE,2451,18.4536,192,10328480057
"2452",60.6,93,16.9981,1.9,159,-11.687568,166.936172,TRUE,2452,18.5616,198,10328480057
"2453",60.8,93,17.0033,2.9,158,-11.687537,166.936226,TRUE,2453,18.648,191,10328480057
"2454",60.8,91,17.0086,1.9,159,-11.6875,166.936258,TRUE,2454,18.7632,191,10328480057
"2455",61,91,17.0138,1.9,160,-11.68746,166.936269,TRUE,2455,18.7992,189,10328480057
"2456",61,90,17.019,2.9,160,-11.687419,166.936301,TRUE,2456,18.7344,203,10328480057
"2457",61.2,90,17.0241,1.9,159,-11.687376,166.936312,TRUE,2457,18.7128,192,10328480057
"2458",61.4,90,17.0293,2.9,160,-11.687333,166.936333,TRUE,2458,18.684,191,10328480057
"2459",61.4,90,17.0344,2.9,160,-11.687289,166.936344,TRUE,2459,18.576,208,10328480057
"2460",61.6,89,17.0396,1.9,160,-11.687244,166.936355,TRUE,2460,18.5616,198,10328480057
"2461",61.8,90,17.0447,2.9,160,-11.687199,166.936376,TRUE,2461,18.5616,199,10328480057
"2462",61.8,90,17.0499,1.9,160,-11.687153,166.936387,TRUE,2462,18.5472,197,10328480057
"2463",62,91,17.055,1.9,160,-11.687109,166.936387,TRUE,2463,18.54,192,10328480057
"2464",62,91,17.0602,2.9,160,-11.687062,166.936408,TRUE,2464,18.6048,193,10328480057
"2465",62.2,92,17.0654,1.9,159,-11.687016,166.936408,TRUE,2465,18.5832,192,10328480057
"2466",62.4,92,17.0705,2.9,159,-11.686969,166.936419,TRUE,2466,18.54,192,10328480057
"2467",62.4,93,17.0756,2.9,160,-11.686924,166.936419,TRUE,2467,18.54,191,10328480057
"2468",62.6,93,17.0808,2,160,-11.686877,166.93644,TRUE,2468,18.5688,198,10328480057
"2469",62.8,92,17.086,2.9,160,-11.686831,166.93644,TRUE,2469,18.5328,191,10328480057
"2470",62.8,91,17.091,3,160,-11.686786,166.93644,TRUE,2470,18.4608,191,10328480057
"2471",63,91,17.096,3,160,-11.686739,166.93644,TRUE,2471,18.3888,198,10328480057
"2472",63.2,92,17.1011,3,160,-11.686694,166.93644,TRUE,2472,18.3096,198,10328480057
"2473",63.4,92,17.106,3,160,-11.68665,166.936419,TRUE,2473,18.1656,198,10328480057
"2474",63.4,92,17.1109,3.1,161,-11.686607,166.936419,TRUE,2474,17.9928,195,10328480057
"2475",63.6,92,17.1158,3.1,161,-11.686563,166.936408,TRUE,2475,17.8632,186,10328480057
"2476",63.8,92,17.1205,3.1,161,-11.686521,166.936387,TRUE,2476,17.6472,193,10328480057
"2477",64,92,17.1253,3.2,161,-11.68648,166.936387,TRUE,2477,17.46,192,10328480057
"2478",64,91,17.1301,3.2,161,-11.686438,166.936376,TRUE,2478,17.3232,198,10328480057
"2479",64.2,91,17.1348,3.2,162,-11.686398,166.936355,TRUE,2479,17.1432,192,10328480057
"2480",64.4,91,17.1394,3.3,162,-11.686358,166.936344,TRUE,2480,16.992,203,10328480057
"2481",64.6,93,17.144,3.3,161,-11.686318,166.936344,TRUE,2481,16.8624,192,10328480057
"2482",64.6,93,17.1486,3.3,162,-11.686277,166.936333,TRUE,2482,16.74,198,10328480057
"2483",64.8,93,17.1532,2.2,161,-11.686238,166.936312,TRUE,2483,16.596,199,10328480057
"2484",65,93,17.1578,3.3,161,-11.686198,166.936301,TRUE,2484,16.56,193,10328480057
"2485",65,92,17.1624,2.2,162,-11.686158,166.936301,TRUE,2485,16.56,196,10328480057
"2486",65.2,92,17.167,1.1,162,-11.686116,166.93628,TRUE,2486,16.5672,201,10328480057
"2487",65.2,92,17.1717,1,162,-11.686074,166.93628,TRUE,2487,16.6824,194,10328480057
"2488",65.2,93,17.1765,0,162,-11.686029,166.93628,TRUE,2488,16.8264,192,10328480057
"2489",65.2,93,17.1815,0,162,-11.685986,166.936301,TRUE,2489,17.0784,198,10328480057
"2490",65.2,94,17.1867,0,162,-11.685939,166.936312,TRUE,2490,17.5104,200,10328480057
"2491",65.2,94,17.1922,0,162,-11.685894,166.936333,TRUE,2491,18.1368,198,10328480057
"2492",65.2,93,17.1979,0,162,-11.685844,166.936344,TRUE,2492,18.8784,198,10328480057
"2493",65.2,93,17.204,0,161,-11.685795,166.936355,TRUE,2493,19.7568,188,10328480057
"2494",65.2,92,17.2101,0,162,-11.685742,166.936387,TRUE,2494,20.5992,198,10328480057
"2495",65.2,91,17.2162,-0.8,161,-11.685693,166.936408,TRUE,2495,21.204,200,10328480057
"2496",65.2,91,17.2224,-2.3,161,-11.685642,166.93644,TRUE,2496,21.8016,190,10328480057
"2497",65,90,17.2289,-4.4,161,-11.685588,166.936451,TRUE,2497,22.2768,200,10328480057
"2498",64.6,90,17.2357,-6.1,161,-11.685532,166.936483,TRUE,2498,22.8528,192,10328480057
"2499",64,91,17.2434,-6.8,162,-11.685467,166.936516,TRUE,2499,24.012,193,10328480057
"2500",63.4,93,17.2518,-7.4,162,-11.685399,166.936548,TRUE,2500,25.6536,192,10328480057
"2501",62.8,93,17.261,-7.4,162,-11.685323,166.936569,TRUE,2501,27.7704,198,10328480057
"2502",62,93,17.2709,-7.4,162,-11.685241,166.936601,TRUE,2502,30.24,197,10328480057
"2503",61.2,94,17.2814,-7.4,162,-11.685154,166.936644,TRUE,2503,32.904,196,10328480057
"2504",60.4,93,17.2925,-7,162,-11.685061,166.936677,TRUE,2504,35.3304,200,10328480057
"2505",59.6,93,17.3042,-6.3,161,-11.684963,166.93673,TRUE,2505,37.6848,189,10328480057
"2506",58.8,92,17.3164,-6.1,162,-11.684863,166.936773,TRUE,2506,39.8592,190,10328480057
"2507",58.2,92,17.3287,-5.2,161,-11.684761,166.936816,TRUE,2507,41.6592,200,10328480057
"2508",57.4,91,17.3417,-3.9,161,-11.684653,166.936859,TRUE,2508,43.38,192,10328480057
"2509",57,91,17.3546,-3.1,161,-11.684546,166.936913,TRUE,2509,44.7264,191,10328480057
"2510",56.8,91,17.3676,-1.2,161,-11.684439,166.936955,TRUE,2510,45.6624,190,10328480057
"2511",56.6,91,17.3804,0.4,161,-11.684333,166.936998,TRUE,2511,46.1376,191,10328480057
"2512",56.8,91,17.3932,1.6,161,-11.684227,166.937063,TRUE,2512,46.4184,192,10328480057
"2513",57.2,91,17.4054,3.8,161,-11.684126,166.937095,TRUE,2513,45.8928,198,10328480057
"2514",57.6,91,17.4171,4.8,161,-11.68403,166.937138,TRUE,2514,44.9856,200,10328480057
"2515",58.4,92,17.4283,6.1,161,-11.683937,166.937181,TRUE,2515,43.7112,199,10328480057
"2516",59,92,17.4387,7,162,-11.683851,166.937234,TRUE,2516,41.9184,198,10328480057
"2517",59.8,94,17.4483,7.6,162,-11.683772,166.937256,TRUE,2517,39.6432,190,10328480057
"2518",60.4,94,17.4572,8.2,163,-11.683698,166.937288,TRUE,2518,37.2888,198,10328480057
"2519",61.2,94,17.4653,8.3,163,-11.683631,166.93732,TRUE,2519,34.7256,198,10328480057
"2520",61.8,94,17.4729,8.4,163,-11.68357,166.937352,TRUE,2520,32.112,191,10328480057
"2521",62.4,94,17.4796,8.4,163,-11.683513,166.937385,TRUE,2521,29.4768,191,10328480057
"2522",62.8,93,17.4858,8.4,163,-11.683462,166.937395,TRUE,2522,27.0288,195,10328480057
